Block ID,Column,Value,Probability,Entropy
20,Right Operand,,0.92,0.39
20,Right Operand,%rbp,0.08,0.39
21,Instruction,add,0.05,3.07
21,Instruction,and,0.05,3.07
21,Instruction,call,0.09,3.07
21,Instruction,cmp,0.05,3.07
21,Instruction,cs nopw,0.05,3.07
21,Instruction,mov,0.41,3.07
21,Instruction,movzbl,0.05,3.07
21,Instruction,nopl,0.05,3.07
21,Instruction,pop,0.05,3.07
21,Instruction,push,0.05,3.07
21,Instruction,ret,0.05,3.07
21,Instruction,setne,0.05,3.07
21,Instruction,sub,0.05,3.07
21,Left Operand,$0x1,0.05,3.82
21,Left Operand,$0x20,0.09,3.82
21,Left Operand,%al,0.09,3.82
21,Left Operand,%rax,0.09,3.82
21,Left Operand,%rbp,0.09,3.82
21,Left Operand,%rdi,0.05,3.82
21,Left Operand,%rsi,0.05,3.82
21,Left Operand,%rsp,0.05,3.82
21,Left Operand,(%rax),0.05,3.82
21,Left Operand,(%rcx),0.05,3.82
21,Left Operand,-0x10(%rbp),0.05,3.82
21,Left Operand,-0x18(%rbp),0.05,3.82
21,Left Operand,-0x8(%rbp),0.05,3.82
21,Left Operand,"0x0(%rax,%rax, 1)",0.09,3.82
21,Left Operand,36d0 <_ZNK9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS6_SaIS6_EEE4baseEv>,0.09,3.82
21,Right Operand,,0.86,0.57
21,Right Operand,%rbp,0.14,0.57
22,Instruction,cs nopw,0.11,2.28
22,Instruction,mov,0.44,2.28
22,Instruction,nopl,0.11,2.28
22,Instruction,pop,0.11,2.28
22,Instruction,push,0.11,2.28
22,Instruction,ret,0.11,2.28
22,Left Operand,%rbp,0.22,2.50
22,Left Operand,%rdi,0.11,2.50
22,Left Operand,%rsp,0.11,2.50
22,Left Operand,(%rax),0.11,2.50
22,Left Operand,-0x8(%rbp),0.11,2.50
22,Left Operand,"0x0(%rax,%rax, 1)",0.22,2.50
22,Right Operand,,0.89,0.50
22,Right Operand,%rbp,0.11,0.50
23,Instruction,add,0.10,2.16
23,Instruction,mov,0.50,2.16
23,Instruction,nopl,0.10,2.16
23,Instruction,pop,0.10,2.16
23,Instruction,push,0.10,2.16
23,Instruction,ret,0.10,2.16
23,Left Operand,$0x20,0.10,2.95
23,Left Operand,%rbp,0.20,2.95
23,Left Operand,%rcx,0.10,2.95
23,Left Operand,%rdi,0.10,2.95
23,Left Operand,%rsp,0.10,2.95
23,Left Operand,(%rax),0.10,2.95
23,Left Operand,-0x8(%rbp),0.10,2.95
23,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.95
23,Right Operand,,0.80,0.92
23,Right Operand,%rax,0.10,0.92
23,Right Operand,%rbp,0.10,0.92
24,Instruction,add,0.10,2.16
24,Instruction,mov,0.50,2.16
24,Instruction,nopl,0.10,2.16
24,Instruction,pop,0.10,2.16
24,Instruction,push,0.10,2.16
24,Instruction,ret,0.10,2.16
24,Left Operand,$0x18,0.10,2.95
24,Left Operand,%rbp,0.20,2.95
24,Left Operand,%rcx,0.10,2.95
24,Left Operand,%rdi,0.10,2.95
24,Left Operand,%rsp,0.10,2.95
24,Left Operand,(%rax),0.10,2.95
24,Left Operand,-0x8(%rbp),0.10,2.95
24,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.95
24,Right Operand,,0.80,0.92
24,Right Operand,%rax,0.10,0.92
24,Right Operand,%rbp,0.10,0.92
25,Instruction,add,0.03,2.02
25,Instruction,call,0.17,2.02
25,Instruction,jmp,0.03,2.02
25,Instruction,mov,0.60,2.02
25,Instruction,nopw,0.03,2.02
25,Instruction,pop,0.03,2.02
25,Instruction,push,0.03,2.02
25,Instruction,ret,0.03,2.02
25,Instruction,sub,0.03,2.02
25,Left Operand,$0x30,0.07,4.24
25,Left Operand,%eax,0.03,4.24
25,Left Operand,%edx,0.03,4.24
25,Left Operand,%rax,0.13,4.24
25,Left Operand,%rbp,0.07,4.24
25,Left Operand,%rcx,0.03,4.24
25,Left Operand,%rdi,0.07,4.24
25,Left Operand,%rsp,0.03,4.24
25,Left Operand,(%rdi),0.03,4.24
25,Left Operand,-0x10(%rbp),0.03,4.24
25,Left Operand,-0x20(%rbp),0.03,4.24
25,Left Operand,-0x28(%rbp),0.03,4.24
25,Left Operand,-0x30(%rbp),0.07,4.24
25,Left Operand,-0x8(%rbp),0.03,4.24
25,Left Operand,"0x0(%rax,%rax, 1)",0.03,4.24
25,Left Operand,0x8(%rdi),0.03,4.24
25,Left Operand,2b4d <_ZNSt6vectorI6CSVRowSaIS0_EED2Ev+0x3d>,0.03,4.24
25,Left Operand,2e10 <__clang_call_terminate>,0.03,4.24
25,Left Operand,2fa0 <_ZSt8_DestroyIP6CSVRowS0_EvT_S2_RSaIT0_E>,0.03,4.24
25,Left Operand,2fd0 <_ZNSt12_Vector_baseI6CSVRowSaIS0_EE19_M_get_Tp_allocatorEv>,0.03,4.24
25,Left Operand,2fe0 <_ZNSt12_Vector_baseI6CSVRowSaIS0_EED2Ev>,0.07,4.24
25,Right Operand,,0.80,0.72
25,Right Operand,%rbp,0.20,0.72
26,Instruction,add,0.10,2.85
26,Instruction,call,0.10,2.85
26,Instruction,mov,0.30,2.85
26,Instruction,nopl,0.10,2.85
26,Instruction,pop,0.10,2.85
26,Instruction,push,0.10,2.85
26,Instruction,ret,0.10,2.85
26,Instruction,sub,0.10,2.85
26,Left Operand,$0x10,0.20,2.73
26,Left Operand,%rbp,0.20,2.73
26,Left Operand,%rdi,0.10,2.73
26,Left Operand,%rsp,0.10,2.73
26,Left Operand,-0x8(%rbp),0.10,2.73
26,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
26,Left Operand,2ba0 <_ZNSt12_Vector_baseI6CSVRowSaIS0_EE12_Vector_implC2Ev>,0.10,2.73
26,Right Operand,,0.90,0.47
26,Right Operand,%rbp,0.10,0.47
27,Instruction,add,0.08,2.65
27,Instruction,call,0.15,2.65
27,Instruction,mov,0.38,2.65
27,Instruction,nopl,0.08,2.65
27,Instruction,pop,0.08,2.65
27,Instruction,push,0.08,2.65
27,Instruction,ret,0.08,2.65
27,Instruction,sub,0.08,2.65
27,Left Operand,$0x10,0.15,3.08
27,Left Operand,%rbp,0.15,3.08
27,Left Operand,%rdi,0.15,3.08
27,Left Operand,%rsp,0.08,3.08
27,Left Operand,-0x10(%rbp),0.08,3.08
27,Left Operand,-0x8(%rbp),0.08,3.08
27,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.08
27,Left Operand,2bd0 <_ZNSaI6CSVRowEC2Ev>,0.08,3.08
27,Left Operand,2bf0 <_ZNSt12_Vector_baseI6CSVRowSaIS0_EE17_Vector_impl_dataC2Ev>,0.08,3.08
27,Right Operand,,0.85,0.62
27,Right Operand,%rbp,0.15,0.62
28,Instruction,add,0.10,2.85
28,Instruction,call,0.10,2.85
28,Instruction,mov,0.30,2.85
28,Instruction,nopl,0.10,2.85
28,Instruction,pop,0.10,2.85
28,Instruction,push,0.10,2.85
28,Instruction,ret,0.10,2.85
28,Instruction,sub,0.10,2.85
28,Left Operand,$0x10,0.20,2.73
28,Left Operand,%rbp,0.20,2.73
28,Left Operand,%rdi,0.10,2.73
28,Left Operand,%rsp,0.10,2.73
28,Left Operand,-0x8(%rbp),0.10,2.73
28,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
28,Left Operand,2c20 <_ZN9__gnu_cxx13new_allocatorI6CSVRowEC2Ev>,0.10,2.73
28,Right Operand,,0.90,0.47
28,Right Operand,%rbp,0.10,0.47
29,Instruction,cs nopw,0.09,2.59
29,Instruction,mov,0.27,2.59
29,Instruction,movq,0.27,2.59
29,Instruction,nop,0.09,2.59
29,Instruction,pop,0.09,2.59
29,Instruction,push,0.09,2.59
29,Instruction,ret,0.09,2.59
29,Left Operand,$0x0,0.27,2.42
29,Left Operand,%rbp,0.18,2.42
29,Left Operand,%rdi,0.09,2.42
29,Left Operand,%rsp,0.09,2.42
29,Left Operand,-0x8(%rbp),0.09,2.42
29,Left Operand,"0x0(%rax,%rax, 1)",0.09,2.42
29,Right Operand,,0.64,1.24
29,Right Operand,%rax,0.27,1.24
29,Right Operand,%rbp,0.09,1.24
30,Instruction,mov,0.33,2.25
30,Instruction,nopw,0.17,2.25
30,Instruction,pop,0.17,2.25
30,Instruction,push,0.17,2.25
30,Instruction,ret,0.17,2.25
30,Left Operand,%rbp,0.33,1.92
30,Left Operand,%rdi,0.17,1.92
30,Left Operand,%rsp,0.17,1.92
30,Left Operand,"0x0(%rax,%rax, 1)",0.17,1.92
30,Right Operand,,0.83,0.65
30,Right Operand,%rbp,0.17,0.65
31,Instruction,add,0.10,2.85
31,Instruction,call,0.10,2.85
31,Instruction,mov,0.30,2.85
31,Instruction,nopl,0.10,2.85
31,Instruction,pop,0.10,2.85
31,Instruction,push,0.10,2.85
31,Instruction,ret,0.10,2.85
31,Instruction,sub,0.10,2.85
31,Left Operand,$0x10,0.20,2.73
31,Left Operand,%rbp,0.20,2.73
31,Left Operand,%rdi,0.10,2.73
31,Left Operand,%rsp,0.10,2.73
31,Left Operand,-0x8(%rbp),0.10,2.73
31,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
31,Left Operand,2c50 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EEC2Ev>,0.10,2.73
31,Right Operand,,0.90,0.47
31,Right Operand,%rbp,0.10,0.47
32,Instruction,add,0.10,2.85
32,Instruction,call,0.10,2.85
32,Instruction,mov,0.30,2.85
32,Instruction,nopl,0.10,2.85
32,Instruction,pop,0.10,2.85
32,Instruction,push,0.10,2.85
32,Instruction,ret,0.10,2.85
32,Instruction,sub,0.10,2.85
32,Left Operand,$0x10,0.20,2.73
32,Left Operand,%rbp,0.20,2.73
32,Left Operand,%rdi,0.10,2.73
32,Left Operand,%rsp,0.10,2.73
32,Left Operand,-0x8(%rbp),0.10,2.73
32,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
32,Left Operand,2c70 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE12_Vector_implC2Ev>,0.10,2.73
32,Right Operand,,0.90,0.47
32,Right Operand,%rbp,0.10,0.47
33,Instruction,add,0.08,2.65
33,Instruction,call,0.15,2.65
33,Instruction,mov,0.38,2.65
33,Instruction,nopl,0.08,2.65
33,Instruction,pop,0.08,2.65
33,Instruction,push,0.08,2.65
33,Instruction,ret,0.08,2.65
33,Instruction,sub,0.08,2.65
33,Left Operand,$0x10,0.15,3.08
33,Left Operand,%rbp,0.15,3.08
33,Left Operand,%rdi,0.15,3.08
33,Left Operand,%rsp,0.08,3.08
33,Left Operand,-0x10(%rbp),0.08,3.08
33,Left Operand,-0x8(%rbp),0.08,3.08
33,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.08
33,Left Operand,2ca0 <_ZNSaINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEC2Ev>,0.08,3.08
33,Left Operand,2cc0 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE17_Vector_impl_dataC2Ev>,0.08,3.08
33,Right Operand,,0.85,0.62
33,Right Operand,%rbp,0.15,0.62
34,Instruction,add,0.10,2.85
34,Instruction,call,0.10,2.85
34,Instruction,mov,0.30,2.85
34,Instruction,nopl,0.10,2.85
34,Instruction,pop,0.10,2.85
34,Instruction,push,0.10,2.85
34,Instruction,ret,0.10,2.85
34,Instruction,sub,0.10,2.85
34,Left Operand,$0x10,0.20,2.73
34,Left Operand,%rbp,0.20,2.73
34,Left Operand,%rdi,0.10,2.73
34,Left Operand,%rsp,0.10,2.73
34,Left Operand,-0x8(%rbp),0.10,2.73
34,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
34,Left Operand,2cf0 <_ZN9__gnu_cxx13new_allocatorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEC2Ev>,0.10,2.73
34,Right Operand,,0.90,0.47
34,Right Operand,%rbp,0.10,0.47
35,Instruction,cs nopw,0.09,2.59
35,Instruction,mov,0.27,2.59
35,Instruction,movq,0.27,2.59
35,Instruction,nop,0.09,2.59
35,Instruction,pop,0.09,2.59
35,Instruction,push,0.09,2.59
35,Instruction,ret,0.09,2.59
35,Left Operand,$0x0,0.27,2.42
35,Left Operand,%rbp,0.18,2.42
35,Left Operand,%rdi,0.09,2.42
35,Left Operand,%rsp,0.09,2.42
35,Left Operand,-0x8(%rbp),0.09,2.42
35,Left Operand,"0x0(%rax,%rax, 1)",0.09,2.42
35,Right Operand,,0.64,1.24
35,Right Operand,%rax,0.27,1.24
35,Right Operand,%rbp,0.09,1.24
36,Instruction,mov,0.33,2.25
36,Instruction,nopw,0.17,2.25
36,Instruction,pop,0.17,2.25
36,Instruction,push,0.17,2.25
36,Instruction,ret,0.17,2.25
36,Left Operand,%rbp,0.33,1.92
36,Left Operand,%rdi,0.17,1.92
36,Left Operand,%rsp,0.17,1.92
36,Left Operand,"0x0(%rax,%rax, 1)",0.17,1.92
36,Right Operand,,0.83,0.65
36,Right Operand,%rbp,0.17,0.65
37,Instruction,add,0.03,2.02
37,Instruction,call,0.17,2.02
37,Instruction,jmp,0.03,2.02
37,Instruction,mov,0.60,2.02
37,Instruction,nopw,0.03,2.02
37,Instruction,pop,0.03,2.02
37,Instruction,push,0.03,2.02
37,Instruction,ret,0.03,2.02
37,Instruction,sub,0.03,2.02
37,Left Operand,$0x30,0.07,4.24
37,Left Operand,%eax,0.03,4.24
37,Left Operand,%edx,0.03,4.24
37,Left Operand,%rax,0.13,4.24
37,Left Operand,%rbp,0.07,4.24
37,Left Operand,%rcx,0.03,4.24
37,Left Operand,%rdi,0.07,4.24
37,Left Operand,%rsp,0.03,4.24
37,Left Operand,(%rdi),0.03,4.24
37,Left Operand,-0x10(%rbp),0.03,4.24
37,Left Operand,-0x20(%rbp),0.03,4.24
37,Left Operand,-0x28(%rbp),0.03,4.24
37,Left Operand,-0x30(%rbp),0.07,4.24
37,Left Operand,-0x8(%rbp),0.03,4.24
37,Left Operand,"0x0(%rax,%rax, 1)",0.03,4.24
37,Left Operand,0x8(%rdi),0.03,4.24
37,Left Operand,2d3d <_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev+0x3d>,0.03,4.24
37,Left Operand,2d70 <_ZSt8_DestroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES5_EvT_S7_RSaIT0_E>,0.03,4.24
37,Left Operand,2da0 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE19_M_get_Tp_allocatorEv>,0.03,4.24
37,Left Operand,2db0 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev>,0.07,4.24
37,Left Operand,2e10 <__clang_call_terminate>,0.03,4.24
37,Right Operand,,0.80,0.72
37,Right Operand,%rbp,0.20,0.72
38,Instruction,add,0.08,2.51
38,Instruction,call,0.08,2.51
38,Instruction,mov,0.46,2.51
38,Instruction,nopw,0.08,2.51
38,Instruction,pop,0.08,2.51
38,Instruction,push,0.08,2.51
38,Instruction,ret,0.08,2.51
38,Instruction,sub,0.08,2.51
38,Left Operand,$0x20,0.15,3.25
38,Left Operand,%rbp,0.15,3.25
38,Left Operand,%rdi,0.08,3.25
38,Left Operand,%rdx,0.08,3.25
38,Left Operand,%rsi,0.08,3.25
38,Left Operand,%rsp,0.08,3.25
38,Left Operand,-0x10(%rbp),0.08,3.25
38,Left Operand,-0x8(%rbp),0.08,3.25
38,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.25
38,Left Operand,2e20 <_ZSt8_DestroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEvT_S7_>,0.08,3.25
38,Right Operand,,0.77,0.78
38,Right Operand,%rbp,0.23,0.78
39,Instruction,mov,0.43,2.13
39,Instruction,pop,0.14,2.13
39,Instruction,push,0.14,2.13
39,Instruction,ret,0.14,2.13
39,Instruction,xchg,0.14,2.13
39,Left Operand,%ax,0.14,2.25
39,Left Operand,%rbp,0.29,2.25
39,Left Operand,%rdi,0.14,2.25
39,Left Operand,%rsp,0.14,2.25
39,Left Operand,-0x8(%rbp),0.14,2.25
39,Right Operand,,0.86,0.59
39,Right Operand,%rbp,0.14,0.59
40,Instruction,add,0.04,2.47
40,Instruction,call,0.15,2.47
40,Instruction,jmp,0.04,2.47
40,Instruction,mov,0.50,2.47
40,Instruction,nopl,0.04,2.47
40,Instruction,pop,0.04,2.47
40,Instruction,push,0.04,2.47
40,Instruction,ret,0.04,2.47
40,Instruction,sar,0.04,2.47
40,Instruction,sub,0.08,2.47
40,Left Operand,$0x20,0.08,4.24
40,Left Operand,$0x5,0.04,4.24
40,Left Operand,%eax,0.04,4.24
40,Left Operand,%edx,0.04,4.24
40,Left Operand,%rax,0.04,4.24
40,Left Operand,%rbp,0.08,4.24
40,Left Operand,%rcx,0.04,4.24
40,Left Operand,%rdi,0.08,4.24
40,Left Operand,%rsi,0.04,4.24
40,Left Operand,%rsp,0.04,4.24
40,Left Operand,(%rdi),0.04,4.24
40,Left Operand,-0x10(%rbp),0.04,4.24
40,Left Operand,-0x20(%rbp),0.08,4.24
40,Left Operand,-0x8(%rbp),0.04,4.24
40,Left Operand,"0x0(%rax)",0.04,4.24
40,Left Operand,0x10(%rdi),0.04,4.24
40,Left Operand,2ddc <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev+0x2c>,0.04,4.24
40,Left Operand,2e10 <__clang_call_terminate>,0.04,4.24
40,Left Operand,2ed0 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE13_M_deallocateEPS5_m>,0.04,4.24
40,Left Operand,2f10 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE12_Vector_implD2Ev>,0.08,4.24
40,Right Operand,,0.85,0.62
40,Right Operand,%rbp,0.15,0.62
41,Instruction,call,0.50,1.50
41,Instruction,nopl,0.25,1.50
41,Instruction,push,0.25,1.50
41,Left Operand,%rax,0.25,2.00
41,Left Operand,"0x0(%rax,%rax, 1)",0.25,2.00
41,Left Operand,2050 <_ZSt9terminatev@plt>,0.25,2.00
41,Left Operand,2070 <__cxa_begin_catch@plt>,0.25,2.00
41,Right Operand,,1.00,0.00
42,Instruction,add,0.08,2.81
42,Instruction,call,0.08,2.81
42,Instruction,cs nopw,0.08,2.81
42,Instruction,mov,0.38,2.81
42,Instruction,nopl,0.08,2.81
42,Instruction,pop,0.08,2.81
42,Instruction,push,0.08,2.81
42,Instruction,ret,0.08,2.81
42,Instruction,sub,0.08,2.81
42,Left Operand,$0x10,0.15,3.25
42,Left Operand,%rbp,0.15,3.25
42,Left Operand,%rdi,0.08,3.25
42,Left Operand,%rsi,0.08,3.25
42,Left Operand,%rsp,0.08,3.25
42,Left Operand,(%rax),0.08,3.25
42,Left Operand,-0x10(%rbp),0.08,3.25
42,Left Operand,-0x8(%rbp),0.08,3.25
42,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.25
42,Left Operand,2e50 <_ZNSt12_Destroy_auxILb0EE9__destroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEvT_S9_>,0.08,3.25
42,Right Operand,,0.85,0.62
42,Right Operand,%rbp,0.15,0.62
43,Instruction,add,0.10,2.92
43,Instruction,call,0.10,2.92
43,Instruction,cmp,0.05,2.92
43,Instruction,cs nopw,0.05,2.92
43,Instruction,je,0.05,2.92
43,Instruction,jmp,0.05,2.92
43,Instruction,mov,0.40,2.92
43,Instruction,pop,0.05,2.92
43,Instruction,push,0.05,2.92
43,Instruction,ret,0.05,2.92
43,Instruction,sub,0.05,2.92
43,Left Operand,$0x10,0.10,3.68
43,Left Operand,$0x20,0.05,3.68
43,Left Operand,%rax,0.10,3.68
43,Left Operand,%rbp,0.10,3.68
43,Left Operand,%rdi,0.05,3.68
43,Left Operand,%rsi,0.05,3.68
43,Left Operand,%rsp,0.05,3.68
43,Left Operand,-0x10(%rbp),0.05,3.68
43,Left Operand,-0x8(%rbp),0.15,3.68
43,Left Operand,"0x0(%rax,%rax, 1)",0.05,3.68
43,Left Operand,2e60 <_ZNSt12_Destroy_auxILb0EE9__destroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEvT_S9_+0x10>,0.05,3.68
43,Left Operand,2e90 <_ZNSt12_Destroy_auxILb0EE9__destroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEvT_S9_+0x40>,0.05,3.68
43,Left Operand,2ea0 <_ZSt8_DestroyINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEvPT_>,0.05,3.68
43,Left Operand,2ec0 <_ZSt11__addressofINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEPT_RS6_>,0.05,3.68
43,Right Operand,,0.85,0.61
43,Right Operand,%rbp,0.15,0.61
44,Instruction,add,0.10,2.85
44,Instruction,call,0.10,2.85
44,Instruction,mov,0.30,2.85
44,Instruction,nopl,0.10,2.85
44,Instruction,pop,0.10,2.85
44,Instruction,push,0.10,2.85
44,Instruction,ret,0.10,2.85
44,Instruction,sub,0.10,2.85
44,Left Operand,$0x10,0.20,2.73
44,Left Operand,%rbp,0.20,2.73
44,Left Operand,%rdi,0.10,2.73
44,Left Operand,%rsp,0.10,2.73
44,Left Operand,-0x8(%rbp),0.10,2.73
44,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
44,Left Operand,20b0 <_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEED1Ev@plt>,0.10,2.73
44,Right Operand,,0.90,0.47
44,Right Operand,%rbp,0.10,0.47
45,Instruction,mov,0.43,2.13
45,Instruction,pop,0.14,2.13
45,Instruction,push,0.14,2.13
45,Instruction,ret,0.14,2.13
45,Instruction,xchg,0.14,2.13
45,Left Operand,%ax,0.14,2.25
45,Left Operand,%rbp,0.29,2.25
45,Left Operand,%rdi,0.14,2.25
45,Left Operand,%rsp,0.14,2.25
45,Left Operand,-0x8(%rbp),0.14,2.25
45,Right Operand,,0.86,0.59
45,Right Operand,%rbp,0.14,0.59
46,Instruction,add,0.06,2.58
46,Instruction,call,0.06,2.58
46,Instruction,cmpq,0.06,2.58
46,Instruction,je,0.06,2.58
46,Instruction,mov,0.50,2.58
46,Instruction,pop,0.06,2.58
46,Instruction,push,0.06,2.58
46,Instruction,ret,0.06,2.58
46,Instruction,sub,0.06,2.58
46,Instruction,xchg,0.06,2.58
46,Left Operand,$0x0,0.06,3.85
46,Left Operand,$0x20,0.11,3.85
46,Left Operand,%ax,0.06,3.85
46,Left Operand,%rax,0.06,3.85
46,Left Operand,%rbp,0.11,3.85
46,Left Operand,%rdi,0.06,3.85
46,Left Operand,%rdx,0.06,3.85
46,Left Operand,%rsi,0.06,3.85
46,Left Operand,%rsp,0.06,3.85
46,Left Operand,-0x10(%rbp),0.06,3.85
46,Left Operand,-0x18(%rbp),0.06,3.85
46,Left Operand,-0x20(%rbp),0.06,3.85
46,Left Operand,-0x8(%rbp),0.06,3.85
46,Left Operand,2f08 <_ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE13_M_deallocateEPS5_m+0x38>,0.06,3.85
46,Left Operand,2f30 <_ZNSt16allocator_traitsISaINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEE10deallocateERS6_PS5_m>,0.06,3.85
46,Right Operand,,0.72,0.85
46,Right Operand,%rbp,0.28,0.85
47,Instruction,add,0.10,2.85
47,Instruction,call,0.10,2.85
47,Instruction,mov,0.30,2.85
47,Instruction,nopl,0.10,2.85
47,Instruction,pop,0.10,2.85
47,Instruction,push,0.10,2.85
47,Instruction,ret,0.10,2.85
47,Instruction,sub,0.10,2.85
47,Left Operand,$0x10,0.20,2.73
47,Left Operand,%rbp,0.20,2.73
47,Left Operand,%rdi,0.10,2.73
47,Left Operand,%rsp,0.10,2.73
47,Left Operand,-0x8(%rbp),0.10,2.73
47,Left Operand,"0x0(%rax,%rax, 1)",0.10,2.73
47,Left Operand,4080 <_ZNSaINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEED2Ev>,0.10,2.73
47,Right Operand,,0.90,0.47
47,Right Operand,%rbp,0.10,0.47
48,Instruction,add,0.07,2.40
48,Instruction,call,0.07,2.40
48,Instruction,mov,0.50,2.40
48,Instruction,nopl,0.07,2.40
48,Instruction,pop,0.07,2.40
48,Instruction,push,0.07,2.40
48,Instruction,ret,0.07,2.40
48,Instruction,sub,0.07,2.40
48,Left Operand,$0x20,0.14,3.39
48,Left Operand,%rbp,0.14,3.39
48,Left Operand,%rdi,0.07,3.39
48,Left Operand,%rdx,0.07,3.39
48,Left Operand,%rsi,0.07,3.39
48,Left Operand,%rsp,0.07,3.39
48,Left Operand,-0x10(%rbp),0.07,3.39
48,Left Operand,-0x18(%rbp),0.07,3.39
48,Left Operand,-0x8(%rbp),0.07,3.39
48,Left Operand,"0x0(%rax,%rax, 1)",0.07,3.39
48,Left Operand,2f60 <_ZN9__gnu_cxx13new_allocatorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEE10deallocateEPS6_m>,0.07,3.39
48,Right Operand,,0.79,0.75
48,Right Operand,%rbp,0.21,0.75
49,Instruction,add,0.08,2.81
49,Instruction,call,0.08,2.81
49,Instruction,cs nopw,0.08,2.81
49,Instruction,mov,0.38,2.81
49,Instruction,nopl,0.08,2.81
49,Instruction,pop,0.08,2.81
49,Instruction,push,0.08,2.81
49,Instruction,ret,0.08,2.81
49,Instruction,sub,0.08,2.81
49,Left Operand,$0x20,0.15,3.25
49,Left Operand,%rbp,0.15,3.25
49,Left Operand,%rdi,0.08,3.25
49,Left Operand,%rdx,0.08,3.25
49,Left Operand,%rsi,0.08,3.25
49,Left Operand,%rsp,0.08,3.25
49,Left Operand,(%rax),0.08,3.25
49,Left Operand,-0x10(%rbp),0.08,3.25
49,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.25
49,Left Operand,2100 <_ZdlPv@plt>,0.08,3.25
49,Right Operand,,0.77,0.78
49,Right Operand,%rbp,0.23,0.78
50,Instruction,mov,0.33,2.25
50,Instruction,nopw,0.17,2.25
50,Instruction,pop,0.17,2.25
50,Instruction,push,0.17,2.25
50,Instruction,ret,0.17,2.25
50,Left Operand,%rbp,0.33,1.92
50,Left Operand,%rdi,0.17,1.92
50,Left Operand,%rsp,0.17,1.92
50,Left Operand,"0x0(%rax,%rax, 1)",0.17,1.92
50,Right Operand,,0.83,0.65
50,Right Operand,%rbp,0.17,0.65
51,Instruction,add,0.08,2.51
51,Instruction,call,0.08,2.51
51,Instruction,mov,0.46,2.51
51,Instruction,nopw,0.08,2.51
51,Instruction,pop,0.08,2.51
51,Instruction,push,0.08,2.51
51,Instruction,ret,0.08,2.51
51,Instruction,sub,0.08,2.51
51,Left Operand,$0x20,0.15,3.25
51,Left Operand,%rbp,0.15,3.25
51,Left Operand,%rdi,0.08,3.25
51,Left Operand,%rdx,0.08,3.25
51,Left Operand,%rsi,0.08,3.25
51,Left Operand,%rsp,0.08,3.25
51,Left Operand,-0x10(%rbp),0.08,3.25
51,Left Operand,-0x8(%rbp),0.08,3.25
51,Left Operand,"0x0(%rax,%rax, 1)",0.08,3.25
51,Left Operand,3050 <_ZSt8_DestroyIP6CSVRowEvT_S2_>,0.08,3.25
